Metabolite,HealthyControl_1,HealthyControl_2,HealthyControl_3,HealthyControl_4,HealthyControl_5,HealthyControl_6,HealthyControl_7,HealthyControl_8,HealthyControl_9,Prediabetic_1,Prediabetic_2,Prediabetic_3,Prediabetic_4,Prediabetic_5,Prediabetic_6,Prediabetic_7,Prediabetic_8,Prediabetic_9,Type2Diabetes_1,Type2Diabetes_2,Type2Diabetes_3,Type2Diabetes_4,Type2Diabetes_5,Type2Diabetes_6,Type2Diabetes_7,Type2Diabetes_8,Type2Diabetes_9,MetabolicSyndrome_1,MetabolicSyndrome_2,MetabolicSyndrome_3,MetabolicSyndrome_4,MetabolicSyndrome_5,MetabolicSyndrome_6,MetabolicSyndrome_7,MetabolicSyndrome_8,MetabolicSyndrome_9,QC_1,QC_2,QC_3,QC_4,QC_5,QC_6
Metabolite_168,6253.910530996813,6235.727804504562,8646.049502374368,5859.371602066445,5022.082680508088,3727.6399665901713,6164.416969071262,6063.945175669589,6791.055364198112,6162.919223569472,7186.448391545053,5502.858370108525,0.0,9791.623744142005,8923.56943743579,5988.281243878375,10160.394492793012,6654.201229120536,5283.876162105732,6507.688238127532,7185.6198259541625,11036.292084597208,0.0,7234.118277082464,8625.955561739585,7802.755194598344,11758.16591979278,7759.5961534183925,6044.250902433693,5524.1132967115545,8333.789115728658,8228.567645394012,0.0,13124.417637138946,12620.736787321754,13993.199110921169,6569.0523920526,7087.543233547425,7778.958321507509,7895.0915390346445,8189.932596042527,7299.054800276776
Metabolite_169,0.0,0.0,10913.075734460448,15029.617245998377,15312.494082519725,7814.627104557276,11804.098219195852,9412.806932776779,0.0,13792.092242304023,15461.15822227551,17260.365439904534,0.0,0.0,0.0,8078.683553368945,14804.446252356003,17823.301803025683,21290.514533220954,14419.027585810376,0.0,0.0,14563.915166588067,0.0,22508.971093190354,0.0,0.0,0.0,11199.862296892785,0.0,9344.757162854492,14996.692778538212,0.0,0.0,0.0,10228.025037140196,11055.559695438864,10610.718866080591,13042.519904060704,12191.839857048646,10700.71896968258,11799.673040315703
Metabolite_170,44094.770440229564,42623.04065266927,41439.320229138386,50951.0078036421,47726.12964936663,33666.270713954276,45735.29357272992,0.0,37211.2836272134,0.0,58198.75305065287,80719.27910760847,59350.82677150373,44619.60739257167,59323.12818680664,32853.1854842482,43126.71599864337,60294.25047270116,73762.9863374986,44169.22608625643,61329.943652685586,56642.7952227056,48288.157268970936,71493.37322423712,53044.919660497406,118952.39609606484,26198.003882392855,51591.71669454125,46255.37436575849,60687.719777561724,35823.48724272507,0.0,43884.03392436917,36299.061954142286,27204.66328453515,41227.76281700792,50321.76157958565,53824.72121578629,40147.61524959006,53206.80739654437,47609.60938836906,44520.77263472676
Metabolite_171,20984.519070301372,34239.87804677056,45209.27466738641,19412.861815870274,57519.115599735385,25999.86905334256,0.0,19286.48188371053,37458.36671617265,28463.93091814877,22800.058651034582,0.0,39971.487065512316,41448.07580049885,18775.819628676258,21285.082242533314,31197.249089079847,0.0,22197.968915653768,37809.55241995898,30489.628773647233,38382.7602841604,33221.07991562633,24783.44594883573,0.0,30367.909597826772,20307.391283569756,35314.10967250037,28649.413976398617,40216.84406085541,21424.042188106076,0.0,49515.40895296734,37025.22805131078,34074.897260830185,22906.707737779565,27183.72546734464,33013.46513905507,35205.10121275563,27196.214583230387,36864.83639098257,31646.537922105188
Metabolite_172,21502.346482505407,0.0,15007.3896919485,23788.763441369105,21885.369295277942,17170.22769504454,0.0,19526.7259329767,20886.138997120685,57329.496380140816,70937.93040134842,40452.08808229353,0.0,0.0,51755.68899750366,51116.28550133136,54604.70960785027,57713.85735121818,13059.316010663157,13322.705099060637,13130.331382392485,9893.487484854331,12280.54337950817,10064.120788287693,15004.356280906022,11947.378141772782,20314.528652132703,68209.78684853406,42044.817421176616,47716.92596143239,0.0,35421.5878815714,46218.01147502388,31585.208335221057,58856.12878851318,27262.755829595062,25485.81859437932,17858.094322521574,25621.507905803614,21340.831128213285,18180.40143568567,23036.977169661117
Metabolite_173,10770.077358516422,12670.833452903113,16061.902129110264,0.0,0.0,9661.18767145132,10576.756928537692,14678.157394764085,17223.765346352975,8813.133323731527,0.0,0.0,10795.597737126136,18974.06193114912,12771.208046798503,8455.680336542826,0.0,12290.512277547214,0.0,17360.633505609985,6975.110524673271,12195.9671255284,15342.13069045916,18402.619942542708,16626.455037155923,11024.141925679884,14219.928114491959,13504.143751130267,0.0,9195.38311904045,0.0,0.0,0.0,31226.98726349241,0.0,0.0,10556.42765889698,8965.161960249861,9416.953486446157,10868.017006252643,12875.702724911665,13797.26271651115
Metabolite_174,26017.90936591747,42030.07831199948,38106.09474664146,31612.834029104393,48373.51105169027,42627.98150624025,40017.42889366149,36671.12316525868,0.0,19105.273446091604,13452.60203324046,15361.215573439777,18085.603131875287,9364.352574477034,13642.718070709365,6658.9004903047835,19477.157096852865,9054.493943822885,57392.97484832604,132422.99440252368,78306.19232559895,0.0,79624.84311590763,94915.13652122948,133806.34140930345,152644.07930364006,88124.34151131484,49191.7412499092,79821.86952366789,60847.61202267768,61347.823832091344,0.0,66751.61769685197,48494.53918183757,57315.52841236319,79767.74355637896,38224.63032234735,38087.782587878864,27843.346718991434,44825.31081716852,44149.0214106842,42688.158124992675
Metabolite_175,15386.3093367177,36646.68161912453,20207.159406839186,29623.31009515979,33869.12425824455,36518.67173484069,33429.17646937784,32415.803147884708,30136.66159418843,34629.52605544997,25958.13959558104,0.0,25485.879832304232,32918.079145250405,0.0,45996.547015616656,35958.79786169312,17827.013705566802,0.0,33945.83395364575,25691.966067600737,26284.714514542728,44043.615348742234,27947.865170443125,30263.039743284782,29043.984630375813,33012.36235419757,33979.44896063143,25540.072743325956,26702.653971809894,46289.0684465056,16440.747237591797,36545.87595918785,19479.028224722464,42318.770052544256,0.0,30663.60064118345,28041.130141680518,19169.589619387672,26937.27072544474,30894.49038559323,28941.51479538187
Metabolite_176,44481.874839750584,84390.92418188982,0.0,56960.98679394591,64379.996606579734,72223.81787808044,102218.85815817319,89524.89489606289,85121.38983172564,107874.36542678875,77060.76453189444,62659.075415817446,0.0,72153.91356122952,64445.725762997004,109009.66311239023,101792.87172737111,48934.76044064983,59890.52019574778,68841.5777523629,81741.35089439788,67134.6407015601,84502.90945469403,62625.25375482466,43132.78455320518,0.0,76388.508466187,83551.88591114765,56253.735056528036,0.0,98156.22229657328,49848.36927259533,78095.95081727237,54268.98782366514,83991.49775400505,44059.176726646125,64059.14964580407,47724.24559450459,67726.38717294109,76796.11239287314,71200.12662300201,86000.56284577282
Metabolite_177,61828.320233872684,102395.90018267129,112836.55219755239,111957.89453865605,134679.2921306411,128606.0996547079,98110.12299237361,127853.56626694826,116674.08108853266,135610.27600075252,117608.80625803229,164706.5794708657,91590.80183067067,109770.52641932033,104627.13378784782,149068.3695201906,116128.3800429719,73414.73658429358,82721.67890633794,130168.99533553669,143769.14784504217,90354.91968860054,140580.5728574768,80019.0593433693,92510.51282055209,78444.41077277326,0.0,102882.42088212435,82502.44684439,94814.70568076766,133604.6163758532,75573.65287509473,136705.60886750664,73166.05046128946,131290.01516525348,74909.56993532165,96372.42683207805,113821.87076266558,86128.31437131348,125268.99266522324,89576.02614338417,90703.82288637848
Metabolite_178,0.0,1227.9644035137642,2232.9998518697757,2304.8458222676854,0.0,1704.0570034446725,0.0,2143.1117237252656,0.0,1616.7621143296071,2158.008774812795,2475.371869093901,4600.841149813301,2170.9338935093647,0.0,0.0,0.0,0.0,2038.9859803365648,1809.0251367436933,2368.4126445580528,0.0,0.0,0.0,2416.1276949621883,2507.814798022767,0.0,2442.888994252244,0.0,2883.181183648153,0.0,1608.9681059802674,1798.8878227729567,2723.6960735337166,0.0,2638.5281127509666,1888.6510824368806,2308.153097685155,1820.2950899176,1939.4362108364103,2109.0598545824914,1828.0564239201249
Metabolite_179,6142.911747804891,10923.58756994974,6428.367729414694,0.0,9930.241676400014,9025.258388288872,9366.1807715497,8709.514887277888,10704.29798772056,9970.36135880825,5675.675282140658,6723.730786762504,8357.467449876212,5195.120768567492,6555.765253819456,4153.539625647505,12448.504140681289,6626.456794470602,6673.0644995406765,8100.011991526334,6111.4732564405285,9069.684305556746,5539.848454242995,8766.596461848118,15256.431520957414,14224.970939542563,7996.773487297811,5549.837805451076,8747.270165212216,7249.871044521144,8493.656762449858,6761.30868374673,8577.040508175058,7687.838520038391,9073.191347467664,9328.502987914326,9346.020087246838,6032.6367735324375,8545.863868427254,6312.349702079842,9106.285010514754,7836.161671798983
Metabolite_180,30131.33413952571,16779.48809657759,28194.059258962832,16560.170868543253,40990.67808314118,0.0,34867.39524283403,16530.130446653817,14048.341939706195,17371.549113135196,19820.060180646124,17390.13915702528,20178.43178824832,12607.012372813726,16295.803160568294,15192.233405318913,12497.346405588398,19214.290038681193,0.0,14030.507433744126,9243.69171065184,24523.079453004742,17107.461806811356,16763.869544645357,25742.163945879838,18451.35344707897,8836.099742576289,12614.145146140567,14787.899123015917,20585.109133244405,13746.59571828199,25514.73123879632,15780.628718587834,9603.199131646337,14131.743540372241,13047.00713054457,21251.99648249101,17213.32998039406,14875.137722809475,21958.357803328377,19304.678604891655,20825.202461406065
Metabolite_181,60308.50542955999,0.0,0.0,75591.00163542462,73274.77788083529,0.0,51766.54977106675,0.0,75782.75897993802,0.0,0.0,0.0,0.0,56822.50599736309,0.0,0.0,0.0,37984.679099058936,67558.13879605774,0.0,0.0,51781.63846579319,53068.366504844234,57836.07982073285,0.0,41460.85311983604,90988.82108550596,98499.19397534154,60147.23935839925,0.0,51587.709481311605,0.0,59988.35766640774,0.0,83921.53462421053,46471.83191760283,45860.683015779185,53615.35455463922,48333.462725958416,53338.53961844434,60791.80899679593,46816.682668798174
Metabolite_182,12138.391375025773,0.0,12725.177080346697,17059.94846263272,18042.739099054157,10955.918686984633,10632.130547291741,15744.947887001426,11373.576807014326,12772.07275084349,17738.9085734855,24325.67204573547,22478.56997343669,12822.836464475837,16096.124372415594,16536.379635381334,25610.2738682563,22402.897985705415,15076.670856471032,12955.127358550182,15241.585210810503,9066.893175910986,16773.519908695147,0.0,22676.10015493678,13732.371003115451,10107.623742270023,15233.047853827145,16109.890982647645,18634.324778775415,17798.406913990922,11972.398685115433,14624.736872863328,20068.18969135381,23326.447242588485,0.0,17751.49998671661,18153.533435217894,11527.373713607181,15373.028491061386,16299.88231899668,15344.426683071546
Metabolite_183,0.0,3379.432188357683,4058.0423615964687,0.0,0.0,1582.4355301055216,2289.101825448245,0.0,2642.376311440999,2558.3903781496433,2125.6805543433507,0.0,0.0,0.0,1613.2893082241926,1572.3968705841019,1846.904732509862,0.0,1875.7660756658947,0.0,2452.2905496571825,2707.686374521719,0.0,2469.661473169541,2881.1145367528015,3107.7799076863275,0.0,0.0,3075.781227715106,0.0,0.0,2077.1675575684026,0.0,0.0,1596.3957255339642,2035.3245680117009,2147.7447493838395,3192.310775165402,2419.350644026161,2512.0053562509383,2731.46680443664,1593.0854917441654
Metabolite_184,32112.699540700945,64248.078939546205,40447.209591011655,34075.40998600226,56319.33302503811,65311.407432162174,67320.28117701143,41003.21220347075,63568.21926960863,92172.19559126401,45481.16527744956,0.0,100980.93570805332,53734.43035124211,0.0,37785.98715520861,88858.89348955748,62156.71483436553,70561.89492822292,101682.63402921494,81420.14944254473,86408.3319645035,78502.3243977172,87700.52229398015,198186.81111514187,152887.28127320102,82385.63277426988,12650.658780444075,25521.49048989125,19736.95529197501,23249.4076275632,33281.26903903354,24523.124961616595,16092.38314123288,20966.663706963667,24035.631716484826,44564.50038838848,35620.12988331406,42776.964701703146,44919.57309791655,44719.3228420551,44910.25752778829
Metabolite_185,12705.919336946763,21659.82763836921,10361.027561312716,14842.02472938059,13607.770526887221,17953.027923537484,14958.551525920753,12987.996719613977,15045.894598845529,13582.266305912026,8121.133591608412,16388.118355919734,11694.859493540269,10236.507388138418,9716.115108172977,5696.792137249961,16498.49036929315,8599.752310345237,10212.029892429384,15584.3434255464,14813.527846617044,13804.229887534713,9706.686282519277,9216.83054628348,18985.819186026216,15006.659135675702,11384.471405851811,10048.207380032321,16642.589420948967,8031.357476866754,9465.566033394014,12040.626432526034,13818.452627861157,9252.42307099836,11084.65487228787,14000.186421330334,9638.627426407236,12986.61331048958,18037.528767089927,10812.99364376305,11838.595143068582,13943.412995735125
Metabolite_186,0.0,0.0,0.0,5222.043370365543,5651.889790636507,2248.4062019374583,0.0,0.0,0.0,2826.5493537148664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5231.6452429209885,0.0,0.0,4687.917107981479,0.0,0.0,5852.706103340031,4434.996355307331,0.0,0.0,0.0,0.0,0.0,3294.818794171905,0.0,7050.165264832574,7096.096265021073,0.0,4555.966146316491,4632.14584170081,4233.410497365628,5372.416484635597,5137.952015227491,5033.243394297365
Metabolite_187,10497.060347099477,8580.868816581478,12028.981427243414,0.0,14484.640957520658,17335.224367296054,16483.841972864848,12352.615283761312,14441.124978917247,17924.0728504256,0.0,11908.705804819185,22690.10065166649,15365.46391797214,18578.465548786648,0.0,29864.937614542487,16782.570768070156,14711.46502213333,21010.450074396307,15872.232041394062,11562.999729755618,15002.561667377333,26146.881842839695,25744.744691861415,18358.18847267256,16138.364276792185,26153.735223643587,9591.514955052686,0.0,24106.230013722554,9048.159645204858,15155.177067728493,19039.484073195585,0.0,19505.878856075728,10447.26026702151,16452.93618454677,19282.613593766724,19950.343374456712,14786.400047713996,12615.098702312906
Metabolite_188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7409.808966970313,0.0,10804.290138511251,7057.501310431887,0.0,0.0,5115.957820271818,0.0,7720.1580666217005,0.0,0.0,0.0,0.0,0.0,9163.09752496779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13216.132816010233,10591.48539207762,8164.4212034918455,9261.133705104045,8230.79322666961,6900.281948113858
Metabolite_189,9020.874750799443,6118.295900597908,8904.791817422438,10734.562213288078,6572.684918605552,8965.677763422067,9216.098150808297,7042.28614624334,8727.219345473684,4609.780908564661,4720.761545733111,5951.65613291019,11475.636557398946,6540.081871069194,6268.0781418151555,4635.101869963872,10151.068259374346,6947.215837417259,3669.3429631934846,3693.741406902318,4740.840937896562,2235.259741820078,4583.470246498214,7397.88955627043,8638.359930814258,5182.020049150998,5271.632971254733,0.0,0.0,22112.509849419595,22716.586206097963,11068.96921538924,13131.80056097966,18348.20289964815,35221.30695650632,13708.475509513124,9046.419816526975,8233.644671911361,8211.346157445012,8204.800598510641,10931.025879896924,8946.877261943608
Metabolite_190,8990.713975348082,18967.14003494891,15233.955136018862,11962.463888302884,19005.93704897977,9319.599064473467,10322.107952044837,10578.78165578276,16081.720732511285,16906.9824264316,14184.173315076408,15023.61487145331,17771.12593417142,18279.2675477164,10249.249833902675,7181.858591971584,10733.599734027359,12251.438561983896,0.0,14979.052821451853,13758.432085472316,11314.295456049478,11837.986293042157,12172.836942970658,18709.87521753004,17928.45222931269,11608.849543790391,17595.1368871313,0.0,13069.839963667908,15275.827054696456,9909.150186606828,0.0,11811.436521086809,11277.524554750125,11002.243102812194,14503.455040387149,10739.569568398141,11440.946077782883,13478.906109380456,11816.450616949385,8531.30146436478
Metabolite_191,2707.9898641023674,4982.417001407952,5946.476120190438,3709.247542063102,5078.131366685428,5302.2997236218725,5315.7885394061195,4590.970167262852,4175.602743320252,4899.517636703296,3805.448609712719,3271.1941715522776,3543.2633647407133,5167.372801647894,5557.57240379901,6926.678486586922,4054.6810370373196,4153.222763845,6201.0036404441325,5423.734318441615,4211.728653827306,5503.931788719622,0.0,0.0,4702.575911533421,6397.595901740423,6273.6048628845865,4962.485626799309,6075.886994814806,4131.90606216231,6926.541512211493,6996.766370099812,4479.312755260551,6389.769106783781,6524.857265750985,4757.018486650072,3798.682429640435,4489.397947004196,4380.68235771888,4661.924578725161,5313.355593812003,5240.9609773933325
Metabolite_192,208744.83946851536,155688.00632704791,290614.1066999813,189166.9366370638,192798.17894820354,147373.6088654816,217791.10107940726,169799.22962347508,208238.1930248459,122918.30474425199,152400.14836771582,191650.5209348976,147384.28584362144,307462.49719445466,220592.42969328663,113231.84264549545,259654.42320008468,175399.86262171902,215404.98432629518,283784.5395829027,145211.01878631493,192023.56185422326,177355.7900833059,287080.3493169302,0.0,185508.7851000474,229565.11484384,147560.37134544767,180966.4749244381,139887.9326084021,157031.68319109842,151775.70923291254,108637.20976235523,266995.09018336347,216662.58412456393,210053.52207563308,133683.53153037684,166807.86803141233,178929.31515439926,225021.14639764873,191780.57897315468,156275.39452134888
Metabolite_193,1041.335630952324,1412.9742644847113,1904.3870283322053,1259.1246705977296,1886.5978939994877,846.3006655269296,1693.0272144531564,1567.1690212606409,1722.3360056939475,1296.004174225827,1169.183342194083,1629.665438562785,1900.4667090757541,1737.0201595423619,1137.482001865228,758.3238062126236,1233.938107038728,1487.5351729343186,1185.6003716672024,1261.1403502611433,1320.3498288499886,1639.4079808480162,1798.819356501469,1307.1719075907542,1476.9547621242332,1588.6133960574323,908.1192515405834,1723.5361705546525,1242.584061868551,1495.8442282289116,1356.7427795818396,974.3092853961979,1426.9934642755154,1538.1522256703818,1246.4650327397023,1013.9057684837094,1289.5542770837778,1008.4284161517402,1258.9581800702103,1373.5707738000883,1064.6638313060735,1078.918928171435
Metabolite_194,84307.13923546676,131106.14426975805,132077.40249897508,90918.79160943472,0.0,70111.58134357295,123557.28125867294,0.0,137663.92419246116,104745.1735114908,85460.28102024843,107805.18295307383,148135.0230234958,165190.8146879151,83382.93549044512,80271.8266231608,94403.04210501257,137126.04038067753,87668.09751274927,112060.48169450385,110128.87835220419,133746.98487975445,129919.22114127823,86465.4217677711,157109.56017244482,95502.1994138511,81419.67018794264,132271.30659199454,95146.35766722701,0.0,106931.0866333042,70825.90390086012,109987.78602171584,127687.75690527062,86190.44028997375,67202.74940120243,108809.99607678616,109764.26443889186,116864.98216790799,134672.58812407593,109776.31048016819,65470.308475166275
Metabolite_195,57652.41910391012,83463.0149978489,104406.20143098311,63616.58863440199,90679.3511896834,41395.87939338541,62831.77346692592,50188.52700968008,0.0,75314.77714054119,52675.03536972907,0.0,0.0,78994.64247992594,58238.6319463212,47128.76313561487,45490.106047142785,62087.05949996264,60288.726770531095,61609.56948571603,57422.00769901663,69699.03451792499,71520.31747995951,49414.06061954303,85313.72538086982,62906.356320908955,64406.37111688745,73843.6784276416,59520.95595259985,48966.013275558085,63293.4852047062,53913.02814822926,66344.88414834395,57870.70049123472,54523.936500655494,63377.230813564915,72308.56645637983,60581.131934018755,94040.08589488099,60023.51093739365,60414.7160015333,54134.78843966387
Metabolite_196,37105.61600105357,42119.543489189135,42362.390586099275,24946.923624331812,36524.09997896067,34040.97809306732,47515.571719847,33099.929117406646,39599.51505636087,38415.827547132874,35811.177312806285,33677.524706748605,21507.113826923363,58629.92573798123,41349.107415237464,62083.91804473408,36299.179389109835,38583.51423321863,61765.29524219151,0.0,35690.17356444915,43533.83495871585,34526.97180794249,52324.19454575505,36802.775911303026,45198.70978952974,54929.660133732235,0.0,55270.877013032696,34427.07057738435,67057.16641510697,54901.135099207,34611.24285398472,59929.7051471975,36426.574623609595,0.0,33665.199244171825,46260.22206246942,41228.19473799695,45090.82378453118,32834.47623243578,42756.30583081101
Metabolite_197,12465.46217144887,21996.66198587379,27040.63725883706,15862.9575795231,30658.20898447196,12965.575561609097,22083.306222357704,18274.56301453092,25882.377207771227,17510.389847171566,20370.91522154503,18004.269839214092,32642.679118148244,29937.353181073777,14711.843324838359,9456.46868775418,20410.995996538604,24884.454155845306,17499.764134227302,20764.396667505716,0.0,23993.090595199817,27875.94578480175,22211.435793988352,43944.11942447518,20018.630115869943,17349.41459900024,25328.554782557734,21302.841741521985,22654.38630584986,16778.573259246466,14275.663126047057,0.0,24030.41113062992,21002.011234292444,12944.902487966769,15646.278498715435,21609.057931720545,14991.96961844025,18418.590102074686,22009.1532532314,17256.19353603444
Metabolite_198,196896.47442439446,160312.4045239283,208653.23596978033,140942.71625196488,133814.90776369284,139367.19619256436,189696.65248283884,138635.0542044998,0.0,327342.64467150084,240534.9339679626,326192.57120695594,265130.2936682801,359494.97141978255,368702.7664021687,0.0,299924.79498278996,379235.40978210536,618594.5716343792,712270.110525375,369405.89500458085,546791.2578777706,321178.3501492275,0.0,486898.33364562504,404949.8489635759,503216.7951867808,54606.612391991366,87160.8617595824,48418.25998939609,104819.46062984275,79511.22596926871,39182.4140615732,60876.69857902955,0.0,58109.888324995976,152487.06601098127,169827.99553872662,185989.56586061144,151841.62177706204,154568.9082903633,168331.84311445503
Metabolite_199,33365.17976142035,0.0,59424.4067517604,46761.54459951213,43643.335419361996,34642.113169321354,60200.19946278829,38557.805517092485,50835.8999790734,53882.77202377463,64263.2074133199,71088.1696709519,49557.65212994557,44004.09079910802,70848.82001961283,32502.63403523029,47917.263166583776,69563.46096686996,94742.39616070694,62158.425463122716,64622.90898140269,64234.90584846321,0.0,78595.8970583454,88577.52327857194,85284.00638650225,23738.852040626305,51682.37951742014,40562.30727896399,42891.020958357905,28898.79671182161,0.0,36530.95533608075,41006.045372771616,51719.84299748766,51680.00465671627,43046.00727752065,56331.12720365335,62015.87170674621,48955.59286597836,53193.22476287434,51738.12526135788
Metabolite_200,37994.906623602394,27724.88587363776,0.0,46360.37552651691,38911.84607905656,24590.67058653996,32530.886531741264,45969.412622596275,46168.4096730985,30590.58474789899,47899.53198283983,0.0,45003.63782002046,30047.192548112478,38173.245181007864,48653.00728327058,38252.80350109382,31901.134970954205,39625.708234705846,41092.899511531636,31397.228519956352,35979.78395902381,0.0,0.0,32106.787239300873,32171.434561168466,72684.90783515845,0.0,41640.106050544906,40472.56250163605,26825.260419977145,32034.361702350954,31808.189329432218,30346.040167943047,60343.210276761616,25030.44662953675,44241.545700252995,27994.372713641234,34322.05703349503,35923.57218237297,30574.842804765412,36566.87971048269
